amount,time_hour,distance_from_home,used_new_device,is_international,is_fraud
47.36,14,8.57,0,0,0
154.92,13,44.54,0,0,0
78.82,15,72.97,0,0,0
3.86,13,28.16,1,0,0
25.47,2,37.8,0,0,0
188.8,17,45.01,0,1,0
161.35,21,41.54,0,0,0
4.12,5,13.89,0,0,0
37.65,16,30.55,0,0,0
39.41,22,37.47,0,0,0
167.16,13,9.64,0,0,0
2.99,13,31.82,0,0,0
16.49,19,48.15,1,0,0
241.35,12,40.3,0,0,0
29.5,2,17.11,0,0,0
158.65,12,76.11,0,0,0
40.81,23,35.35,0,0,0
15.71,1,4.97,0,0,0
41.79,8,57.07,0,0,0
192.16,12,15.67,0,0,0
290.38,7,17.73,0,0,0
265.99,15,16.5,0,0,0
75.92,23,10.69,0,0,0
165.43,2,68.86,0,0,0
34.41,12,30.75,1,0,0
52.04,3,21.67,1,0,0
339.99,17,9.76,0,0,0
1.96,1,52.35,0,1,1
13.41,19,47.54,0,1,0
34.96,21,52.51,0,0,0
4.03,20,48.11,0,0,0
30.03,14,28.16,0,0,0
131.22,16,36.81,0,0,0
82.08,9,60.33,0,0,0
334.78,0,48.86,0,0,0
255.1,5,42.06,0,0,0
62.74,2,50.13,0,0,0
45.05,18,12.57,0,0,0
71.63,6,11.92,0,0,0
133.85,12,31.09,0,0,0
46.81,12,16.12,1,0,0
146.78,16,53.35,0,0,0
79.0,0,22.07,1,0,0
120.46,13,13.45,0,0,0
85.94,2,74.38,0,0,0
52.32,13,12.19,1,0,0
444.79,23,22.88,0,0,0
216.34,0,40.67,0,0,0
22.64,15,9.54,0,0,0
304.28,9,8.49,0,0,0
100.25,12,92.41,0,0,0
337.43,3,24.06,0,0,0
241.31,8,28.23,0,0,0
83.06,13,38.4,1,0,0
3.41,3,19.78,0,0,0
46.94,9,29.66,0,0,0
117.01,7,4.53,0,0,0
150.55,22,41.84,0,0,0
44.74,2,32.55,0,0,0
22.51,22,48.56,0,0,0
270.21,6,18.85,0,0,0
624.09,9,51.79,0,0,0
111.88,2,7.2,0,0,0
28.25,1,10.51,1,0,0
47.68,14,20.01,0,0,0
2.78,8,22.45,0,0,0
368.53,14,26.87,0,0,0
18.79,16,35.6,0,0,0
128.89,6,8.36,0,0,0
48.04,19,35.34,1,0,0
121.18,17,41.21,1,0,0
158.08,14,48.46,0,0,0
265.57,17,9.98,0,0,0
34.68,23,14.39,0,0,0
1.66,22,43.35,0,0,0
22.08,11,21.39,0,0,0
345.42,22,28.4,0,0,0
310.59,20,19.59,0,0,0
136.48,7,12.59,0,0,0
137.64,1,33.41,1,0,0
164.06,1,37.48,0,0,0
28.92,4,15.3,0,0,0
368.73,0,11.96,0,0,0
81.39,21,19.96,0,1,0
72.47,3,15.67,0,0,0
109.76,5,3.67,0,0,0
7.22,22,29.73,0,0,0
27.28,12,43.89,0,0,0
200.93,18,13.81,0,0,0
12.96,10,59.12,0,0,0
138.63,12,44.93,0,0,0
42.23,7,15.66,0,0,0
73.97,6,7.35,0,0,0
51.1,12,18.23,0,0,0
65.93,0,16.5,0,0,0
190.43,5,13.29,0,0,0
52.89,6,22.11,0,0,0
125.35,15,12.02,0,0,0
96.95,14,28.06,0,0,0
163.45,19,39.72,0,0,0
414.29,1,10.86,0,0,0
197.84,22,20.55,0,0,0
36.3,15,2.75,0,1,0
4.75,16,27.12,0,0,0
45.63,23,28.81,0,0,0
135.61,14,12.4,0,0,0
7.92,2,34.12,0,0,0
102.89,3,6.26,0,0,0
136.26,11,32.18,0,0,0
61.02,4,2.9,0,0,0
221.05,16,37.77,1,1,1
16.91,5,28.01,1,0,0
11.72,9,8.72,0,0,0
195.4,21,34.0,0,0,0
102.63,17,11.77,0,0,0
174.91,9,24.94,0,0,0
85.59,5,70.32,0,0,0
42.43,23,64.86,0,0,0
256.47,5,36.39,1,0,0
240.98,19,55.48,0,0,0
177.97,14,3.38,0,0,0
47.65,3,55.23,0,0,0
133.82,15,19.51,0,1,0
67.17,21,24.46,0,0,0
14.41,23,18.36,0,0,0
373.9,7,23.74,0,0,0
22.07,6,17.04,0,0,0
450.07,18,87.06,0,0,0
88.59,16,16.95,0,0,0
30.71,20,19.19,1,0,0
117.1,12,9.3,0,0,0
309.47,14,40.49,0,0,0
197.64,1,46.45,0,0,0
246.42,9,34.65,0,0,0
161.29,12,18.89,0,0,0
176.78,17,26.37,0,0,0
283.77,22,12.49,0,0,0
43.09,10,57.42,0,0,0
100.83,12,40.06,0,0,0
37.5,18,13.72,0,0,0
659.33,23,20.34,0,0,0
432.52,23,15.32,0,0,0
6.03,21,18.11,0,0,0
183.41,4,7.21,0,0,0
389.04,2,29.18,0,0,0
29.87,18,20.04,0,1,0
125.88,22,34.98,0,0,0
370.63,12,6.23,1,0,0
5.18,4,33.19,1,0,0
179.31,11,60.62,0,0,0
52.93,13,36.23,0,0,0
387.34,5,75.86,0,0,0
531.37,21,14.99,0,0,0
433.08,8,2.34,0,0,0
96.43,16,20.41,0,0,0
297.12,7,50.07,0,0,0
279.21,12,14.85,0,0,0
57.65,4,28.42,0,0,0
264.84,21,38.48,0,1,0
5.66,21,59.38,1,0,0
136.05,16,38.58,1,0,0
39.21,2,38.05,1,0,0
19.27,5,35.72,0,0,0
12.01,13,52.09,0,0,0
178.75,14,11.55,0,0,0
62.3,13,8.53,0,1,0
193.52,10,19.79,1,0,0
10.14,10,51.29,1,0,0
56.81,8,32.53,0,0,0
116.31,5,73.67,0,0,0
234.61,14,19.62,1,0,0
57.57,11,16.13,1,0,0
147.48,5,6.53,0,1,0
325.7,0,41.67,0,0,0
143.51,15,66.01,0,0,0
39.78,19,42.36,0,0,0
3.71,14,24.25,0,0,0
306.15,1,11.58,0,0,0
3.22,16,41.86,0,0,0
311.56,2,11.79,0,0,0
112.91,2,34.37,0,0,0
419.7,4,24.93,0,0,0
240.51,16,2.75,0,0,0
927.33,22,21.52,1,0,0
64.78,16,24.91,0,0,0
218.63,19,13.86,0,0,0
77.11,5,20.13,0,0,0
98.05,0,22.95,0,0,0
148.13,6,41.24,0,0,0
310.34,14,28.23,0,0,0
621.06,6,13.0,0,0,0
219.33,18,55.63,0,0,0
81.13,19,16.43,1,0,0
82.06,21,16.42,0,0,0
200.67,10,73.78,0,0,0
40.92,22,27.33,1,0,0
17.56,13,46.66,0,0,0
65.69,12,24.3,0,0,0
50.79,19,12.83,0,0,0
52.71,8,23.13,0,0,0
39.91,8,23.17,0,0,0
6.45,15,10.31,0,1,0
2.71,11,19.37,0,0,0
660.0,9,17.05,1,0,0
83.73,5,25.63,0,0,0
72.76,17,52.3,0,0,0
170.75,1,18.57,0,0,0
36.93,19,31.18,0,0,0
449.24,8,37.5,0,0,0
231.51,18,66.9,0,0,0
14.05,5,28.76,0,0,0
81.08,1,23.73,0,0,0
316.94,14,10.22,0,0,0
434.33,16,29.37,0,0,0
94.5,15,51.64,0,0,0
142.56,20,20.68,0,0,0
27.41,7,98.42,0,0,0
709.42,9,20.85,0,0,0
39.53,9,16.69,0,0,0
429.0,17,20.2,0,0,0
157.32,9,25.8,0,0,0
140.37,8,27.28,0,0,0
107.83,23,23.43,0,0,0
39.34,18,8.19,0,0,0
29.13,0,15.95,1,0,0
37.36,3,31.1,0,0,0
30.95,23,29.23,0,0,0
226.84,2,35.62,0,0,0
64.65,9,45.74,0,0,0
8.94,11,5.89,0,0,0
521.56,17,12.95,0,0,0
322.85,22,33.35,0,0,0
394.15,19,55.84,1,0,0
792.01,5,65.06,0,0,0
28.66,20,52.84,0,1,0
75.69,1,45.91,0,0,0
212.97,9,23.06,0,0,0
178.62,1,36.9,0,0,0
25.07,8,13.99,1,1,1
253.79,9,25.35,0,0,0
38.13,1,40.43,0,0,0
38.01,7,40.05,0,0,0
115.5,23,13.14,0,0,0
134.82,16,9.34,0,0,0
130.16,16,3.38,0,0,0
14.39,3,81.15,0,0,0
314.9,17,5.64,0,0,0
46.31,11,33.21,0,0,0
20.81,16,20.28,0,0,0
329.39,8,26.2,1,0,0
467.35,18,12.65,1,0,0
297.21,13,35.51,0,0,0
248.73,13,35.06,0,0,0
159.74,16,64.95,0,1,0
120.06,1,44.08,0,0,0
13.65,7,26.78,0,0,0
78.75,4,24.85,0,0,0
69.95,6,31.57,0,0,0
45.12,21,46.89,0,0,0
192.79,15,10.89,0,0,0
102.74,15,14.12,1,0,0
12.68,16,5.45,0,0,0
37.3,21,21.7,0,0,0
172.45,6,7.78,0,0,0
11.88,19,26.42,0,0,0
285.78,7,60.7,0,0,0
102.52,7,14.74,0,0,0
98.26,22,50.7,0,0,0
134.62,10,40.48,0,0,0
261.17,14,20.28,0,0,0
64.11,17,43.47,0,0,0
169.99,5,34.72,0,0,0
125.11,21,2.73,0,0,0
46.6,11,65.84,1,0,0
316.34,14,38.5,0,0,0
239.5,22,37.78,0,0,0
161.14,5,10.46,0,0,0
285.15,17,26.33,0,0,0
302.94,23,71.48,0,0,0
184.84,19,24.61,0,0,0
272.11,8,12.19,0,0,0
179.34,7,33.39,0,0,0
170.98,13,29.04,1,0,0
144.59,18,26.25,0,0,0
209.58,18,27.71,0,0,0
25.9,7,27.63,0,0,0
319.13,1,57.16,0,0,0
308.18,3,18.62,0,0,0
4.45,5,56.7,0,0,0
262.15,2,9.64,0,0,0
20.69,2,40.5,0,0,0
61.22,18,38.55,0,0,0
204.1,10,15.22,0,0,0
26.29,9,15.32,0,0,0
255.54,11,46.45,0,0,0
267.69,13,20.0,0,0,0
106.23,17,46.07,0,0,0
0.96,23,31.78,0,0,0
50.75,8,18.01,0,1,0
143.93,14,43.24,0,0,0
595.97,23,75.66,0,0,0
149.87,2,69.47,0,1,0
45.13,22,17.12,0,0,0
150.77,10,4.38,0,0,0
116.47,9,58.66,0,0,0
227.01,17,41.08,1,0,0
16.97,3,30.98,0,0,0
214.71,12,24.22,1,0,0
116.89,5,60.77,0,0,0
494.49,20,27.88,0,0,0
62.75,12,27.86,0,0,0
150.2,19,30.47,0,0,0
403.3,4,37.9,0,0,0
16.22,19,79.02,0,0,0
415.24,13,24.63,0,0,0
174.66,12,1.63,0,0,0
10.54,13,118.79,0,0,0
53.71,7,30.35,0,0,0
184.74,15,23.8,0,0,0
10.46,12,47.86,1,0,0
130.9,23,112.26,0,0,0
63.67,14,13.95,1,0,0
145.5,18,12.84,0,0,0
7.02,0,12.96,0,0,0
307.82,21,47.01,0,0,0
544.53,1,32.24,0,0,0
520.48,17,55.44,0,0,0
207.74,18,21.85,0,0,0
20.9,7,17.22,0,0,0
212.99,2,16.19,0,0,0
3.73,22,16.4,1,0,0
3.36,13,19.14,0,0,0
58.65,8,51.09,0,0,0
100.6,7,28.44,0,0,0
220.72,16,26.2,0,0,0
172.47,22,9.78,0,0,0
88.56,22,11.21,0,0,0
47.95,23,41.43,0,0,0
877.73,15,23.56,0,0,0
83.32,9,74.34,0,0,0
90.05,20,8.57,1,0,0
26.8,9,88.63,1,0,0
237.57,23,9.46,0,0,0
177.47,5,33.53,0,0,0
37.42,21,2.55,0,1,0
12.9,16,25.18,1,0,0
171.15,15,13.17,0,0,0
159.42,14,24.12,1,0,0
47.88,21,23.79,0,0,0
451.97,13,9.82,0,0,0
24.56,3,10.69,0,0,0
84.93,3,39.28,0,0,0
431.34,1,24.88,0,1,0
81.64,10,18.88,0,0,0
152.63,3,24.05,0,0,0
76.02,20,23.19,0,0,0
48.08,20,10.37,1,0,0
620.07,15,2.39,0,0,0
78.98,20,14.07,0,0,0
336.79,3,59.62,0,0,0
39.2,0,55.23,0,0,0
35.95,23,50.99,0,0,0
4.74,18,39.65,0,0,0
158.19,1,95.21,0,0,0
68.95,8,39.17,0,0,0
299.66,22,26.22,0,0,0
96.14,12,5.11,0,0,0
517.21,17,30.41,0,0,0
30.78,15,18.05,0,0,0
304.45,15,24.25,0,0,0
224.82,9,54.69,0,0,0
221.05,8,42.69,0,0,0
279.44,10,38.01,0,0,0
214.71,3,19.38,0,0,0
147.61,9,33.89,0,0,0
21.1,2,116.35,1,0,0
4.96,5,57.72,0,0,0
380.46,2,16.18,0,0,0
143.82,8,26.57,0,0,0
238.84,2,31.53,0,0,0
98.53,17,23.16,0,0,0
18.72,7,95.01,0,0,0
20.06,21,25.13,0,0,0
173.55,7,31.52,0,0,0
84.4,14,52.21,1,0,0
33.57,12,23.73,0,0,0
101.47,6,8.93,0,1,0
9.95,18,13.95,0,1,0
130.83,7,13.85,0,0,0
47.0,9,24.25,0,0,0
239.6,16,29.25,0,0,0
55.74,0,6.54,0,0,0
91.11,12,68.11,0,0,0
1.75,12,24.12,0,0,0
11.28,23,33.99,0,0,0
74.76,15,18.92,0,0,0
98.07,8,32.69,0,0,0
137.45,9,21.57,0,0,0
51.73,5,19.79,0,0,0
178.11,4,6.03,0,0,0
295.05,1,35.48,0,0,0
227.02,10,13.43,0,1,0
6.06,8,10.05,0,0,0
98.24,5,15.53,0,0,0
16.63,7,13.13,1,0,0
41.57,8,2.87,1,0,0
647.58,8,59.39,0,0,0
23.06,7,46.43,0,0,0
103.64,11,21.21,0,0,0
144.41,7,41.03,0,0,0
181.83,2,42.79,0,0,0
123.03,12,17.82,0,0,0
1.47,18,60.31,0,0,0
59.28,1,10.67,1,0,0
109.38,16,9.38,0,0,0
13.8,15,54.57,0,0,0
64.76,3,31.12,0,0,0
5.07,17,12.99,0,0,0
12.28,13,25.22,0,0,0
75.86,1,23.49,0,0,0
21.36,12,21.48,0,0,0
125.74,20,12.91,1,0,0
175.42,19,12.78,0,0,0
241.86,16,48.09,0,0,0
33.5,14,19.9,0,0,0
27.5,19,50.64,0,0,0
16.57,4,5.05,0,0,0
151.77,6,43.34,0,0,0
183.87,17,9.99,0,0,0
4.81,23,80.82,0,0,0
412.83,10,37.87,0,0,0
8.01,17,10.96,0,0,0
116.9,4,43.25,0,0,0
185.2,12,8.19,0,0,0
307.16,17,21.9,0,0,0
187.81,1,3.22,1,0,0
242.72,19,5.89,0,0,0
62.2,3,16.06,0,0,0
252.97,12,49.29,0,0,0
12.53,23,5.91,1,0,0
337.81,15,48.75,0,0,0
118.98,5,4.41,0,0,0
254.98,7,48.67,1,0,0
90.31,15,17.39,0,0,0
154.75,12,12.2,0,0,0
112.11,22,64.13,0,0,0
197.29,3,163.96,0,0,0
12.77,1,22.11,1,0,0
9.34,8,34.57,0,0,0
42.57,17,16.83,0,0,0
26.07,16,56.29,0,0,0
308.11,7,36.23,1,0,0
37.12,14,38.72,0,0,0
558.62,8,24.03,0,0,0
61.62,16,32.48,0,0,0
30.16,22,24.01,0,1,0
233.88,1,22.86,0,1,0
161.25,5,48.11,1,0,0
103.43,4,37.08,0,0,0
121.57,16,16.31,1,1,1
190.52,1,48.25,0,0,0
38.9,17,34.72,0,0,0
841.29,9,34.07,0,0,0
552.1,9,23.15,1,0,0
157.61,5,8.88,0,1,0
33.39,11,45.49,0,0,0
171.02,16,60.74,0,0,0
11.24,12,13.13,0,0,0
4.67,19,17.84,0,0,0
44.7,15,13.1,0,0,0
93.16,9,6.65,0,0,0
304.05,20,74.46,0,0,0
194.84,1,17.51,0,0,0
203.63,1,47.61,0,0,0
83.14,22,54.28,0,0,0
63.68,6,10.45,0,0,0
69.55,5,68.56,0,0,0
659.11,0,19.17,1,0,0
6.14,11,43.87,0,0,0
302.65,12,54.87,0,0,0
129.65,11,17.17,0,1,0
86.6,18,10.16,0,0,0
193.79,8,14.24,0,0,0
100.03,9,47.18,1,0,0
310.04,16,79.92,0,1,0
346.44,17,21.86,1,1,1
82.15,7,18.13,0,0,0
48.62,6,119.34,0,0,0
134.6,8,40.34,1,0,0
365.18,9,8.03,0,0,0
35.48,11,12.4,0,1,0
146.31,14,5.72,0,0,0
149.77,14,31.13,0,1,0
198.14,3,23.86,0,0,0
21.16,3,20.05,0,0,0
188.72,22,7.71,0,0,0
359.59,0,12.77,0,0,0
29.71,11,23.96,0,0,0
40.68,1,24.52,0,0,0
533.13,14,40.46,0,0,0
29.95,16,4.04,0,0,0
289.02,6,45.73,0,1,0
101.67,5,14.38,0,0,0
42.6,11,31.63,0,0,0
306.9,18,69.19,0,0,0
88.4,0,22.62,1,0,0
108.48,20,65.77,0,0,0
66.76,13,109.22,0,0,0
134.82,3,25.91,1,0,0
26.78,4,96.25,0,0,0
74.41,0,12.57,0,1,0
523.07,0,32.75,0,0,0
44.79,20,19.94,0,0,0
160.39,5,26.88,0,0,0
59.0,4,20.51,0,0,0
222.73,1,3.72,0,0,0
21.04,20,31.06,0,0,0
525.09,4,15.71,0,0,0
90.71,8,47.61,1,0,0
40.39,18,58.75,1,0,0
11.45,20,12.3,0,0,0
27.91,14,7.21,0,0,0
110.02,12,12.5,0,0,0
61.65,11,10.18,0,0,0
264.81,4,14.35,0,0,0
84.55,1,22.33,0,0,0
42.9,3,44.65,0,0,0
144.01,17,63.91,0,0,0
184.02,20,51.06,0,0,0
27.42,9,85.76,0,0,0
27.52,12,8.27,1,1,1
5.6,11,23.42,0,0,0
200.0,1,12.46,0,0,0
163.51,14,49.09,0,0,0
96.55,13,29.31,0,0,0
278.85,9,13.15,0,0,0
245.73,21,44.76,0,0,0
132.05,7,48.64,0,0,0
304.05,14,20.02,0,0,0
34.57,12,38.78,0,0,0
17.8,7,25.91,0,0,0
47.16,20,19.62,0,0,0
8.82,20,20.07,0,0,0
113.63,21,14.96,0,0,0
413.76,13,29.58,0,0,0
6.02,0,23.36,0,0,0
19.54,12,37.06,0,0,0
90.28,7,1.82,0,0,0
407.43,17,37.95,0,0,0
57.0,21,0.49,1,0,0
106.16,8,37.63,0,0,0
6.37,12,26.8,0,0,0
24.09,2,2.96,0,0,0
647.21,17,26.22,0,0,0
503.37,9,39.77,0,1,0
0.74,4,25.81,1,0,0
454.9,5,23.57,0,0,0
152.88,7,17.86,0,0,0
303.65,23,29.76,0,0,0
90.97,6,35.01,0,0,0
108.73,20,21.91,0,0,0
100.66,17,24.08,0,0,0
164.88,13,11.53,1,0,0
22.56,14,45.91,0,0,0
4.56,9,11.97,0,0,0
55.21,20,30.52,0,0,0
182.95,11,23.89,0,0,0
33.82,6,12.27,1,0,0
167.87,6,52.73,0,0,0
525.54,10,4.43,0,0,0
14.79,12,19.81,0,0,0
167.49,14,26.92,0,0,0
87.98,17,70.65,0,0,0
303.9,6,38.63,0,0,0
29.25,5,6.67,0,0,0
176.95,22,5.08,0,0,0
273.13,10,62.01,0,0,0
434.01,7,60.26,0,0,0
172.45,19,41.78,0,0,0
103.13,0,13.99,1,0,0
144.29,7,14.38,0,0,0
304.77,7,5.29,0,0,0
126.81,18,45.77,0,0,0
4.63,2,8.88,1,0,0
400.94,4,31.76,0,0,0
175.45,2,25.6,0,0,0
169.29,14,18.49,1,0,0
36.44,13,15.73,1,0,0
161.33,20,32.04,0,0,0
75.1,14,62.98,0,0,0
158.0,23,35.27,1,0,0
16.91,16,23.12,1,0,0
160.87,17,45.54,0,0,0
1116.26,1,69.48,0,0,0
7.41,11,13.24,0,0,0
566.98,15,29.0,0,0,0
78.36,3,11.22,0,1,0
306.91,1,64.8,0,0,0
228.75,13,36.33,1,0,0
125.56,10,25.68,0,0,0
201.17,12,18.3,1,0,0
316.2,6,35.8,1,0,0
77.66,9,106.56,0,1,0
59.41,23,16.37,0,0,0
165.21,0,2.18,0,0,0
247.42,20,30.52,0,0,0
215.5,3,21.2,1,0,0
239.78,17,13.61,0,0,0
85.79,5,45.24,0,0,0
255.43,1,35.69,0,0,0
19.21,2,15.29,0,0,0
117.95,13,75.25,1,0,0
0.87,7,81.83,0,0,0
58.86,15,12.88,0,0,0
68.47,18,21.33,0,0,0
75.67,17,74.85,0,0,0
178.35,5,12.91,0,0,0
73.79,13,27.16,1,0,0
89.32,2,33.07,0,0,0
40.68,15,39.29,0,0,0
70.08,0,83.51,0,0,0
38.67,11,60.25,0,0,0
11.4,13,22.17,0,0,0
138.74,18,32.15,0,0,0
165.49,21,35.47,0,0,0
144.94,18,10.71,0,0,0
93.4,8,8.63,0,0,0
71.65,6,18.84,0,0,0
298.53,13,31.5,0,0,0
109.81,4,22.68,0,0,0
97.85,17,1.29,0,0,0
3.9,8,11.73,0,0,0
62.61,20,99.17,0,0,0
71.75,6,98.66,0,1,0
76.33,8,38.42,0,0,0
130.19,3,72.74,0,0,0
114.41,16,63.18,1,0,0
140.44,11,57.85,1,0,0
217.15,5,28.05,0,0,0
251.49,17,10.83,0,0,0
189.94,7,43.55,0,0,0
466.92,20,29.34,0,0,0
2.76,14,8.75,0,0,0
32.68,2,31.56,0,0,0
1.14,1,24.46,0,0,0
156.39,23,14.43,0,0,0
342.46,22,20.16,0,0,0
41.85,8,71.61,1,0,0
392.67,7,14.84,0,0,0
9.32,3,21.49,0,0,0
408.71,1,22.32,0,0,0
64.99,13,14.5,0,0,0
16.04,1,2.94,0,0,0
99.79,1,42.25,0,0,0
44.51,21,33.2,0,0,0
50.29,6,9.29,0,0,0
55.07,11,33.18,0,1,0
243.7,5,74.64,1,0,0
116.21,17,47.15,0,0,0
55.94,3,31.61,0,1,0
141.37,18,22.3,0,0,0
188.9,12,23.08,0,0,0
47.75,19,76.18,0,0,0
80.05,20,11.33,0,0,0
19.5,22,12.05,0,0,0
29.98,1,5.8,0,0,0
171.44,7,38.07,0,0,0
30.03,18,87.81,0,0,0
111.72,8,61.41,0,0,0
185.19,3,17.79,0,0,0
16.95,15,28.51,0,0,0
125.66,18,17.28,0,0,0
44.47,9,38.42,0,0,0
494.23,5,14.3,0,0,0
99.12,15,8.62,0,0,0
245.98,9,42.19,0,0,0
119.85,12,56.2,1,0,0
6.66,8,37.54,0,0,0
150.42,6,83.02,0,0,0
453.63,3,14.14,0,0,0
138.05,18,36.9,0,0,0
256.55,3,10.38,0,0,0
323.39,18,18.54,0,0,0
38.83,18,18.01,0,0,0
35.75,11,37.1,0,0,0
141.62,12,5.79,0,0,0
79.41,3,42.87,0,1,0
274.76,9,36.67,0,0,0
345.42,20,55.02,0,0,0
65.41,6,30.67,0,0,0
40.55,4,32.69,0,0,0
227.48,16,28.66,0,0,0
48.2,17,9.82,0,0,0
259.41,10,42.53,0,0,0
82.68,14,71.54,1,0,0
165.19,20,28.99,0,0,0
15.06,21,49.74,0,0,0
146.67,6,58.09,1,0,0
90.16,17,8.82,0,0,0
132.5,5,21.4,0,0,0
27.59,17,23.41,1,0,0
200.27,15,22.32,0,0,0
297.94,1,23.75,1,0,0
36.64,18,32.33,0,0,0
15.09,0,47.78,0,0,0
3.59,10,14.93,1,0,0
154.07,19,26.26,0,0,0
140.13,4,28.53,0,0,0
118.68,15,23.24,0,0,0
39.58,22,35.59,0,0,0
74.37,0,60.16,0,0,0
135.39,18,33.73,0,0,0
103.01,13,40.13,0,0,0
660.77,2,8.2,0,0,0
22.0,1,21.59,0,0,0
178.19,23,23.58,0,0,0
77.71,4,11.14,0,0,0
83.84,16,5.8,1,0,0
189.66,17,15.04,0,0,0
176.86,0,20.24,0,0,0
710.91,14,19.63,0,0,0
20.61,21,48.23,0,1,0
16.49,8,14.5,0,0,0
193.29,22,57.09,1,0,0
129.55,4,2.29,0,0,0
48.06,12,56.13,0,0,0
12.41,18,49.22,0,0,0
13.43,23,1.57,0,0,0
336.92,9,38.83,0,0,0
31.95,19,29.67,0,0,0
58.59,20,14.21,0,0,0
38.55,13,74.37,0,0,0
65.77,21,17.28,0,0,0
10.79,20,43.05,0,0,0
109.8,11,21.55,0,0,0
10.5,10,48.38,0,0,0
241.68,22,18.55,0,0,0
39.93,6,17.92,0,0,0
116.48,16,38.82,0,0,0
318.14,17,19.24,0,1,0
157.85,6,18.57,0,1,0
114.2,23,26.68,0,0,0
58.81,19,31.12,0,0,0
60.75,5,31.54,0,0,0
166.07,10,41.98,0,0,0
770.92,11,32.3,0,0,0
162.64,15,30.96,0,0,0
122.39,18,7.16,1,0,0
196.76,22,50.94,0,1,0
93.88,18,23.37,0,0,0
9.3,10,5.75,0,0,0
123.93,15,53.18,0,0,0
474.18,22,16.28,0,0,0
28.91,11,9.77,1,0,0
175.68,7,40.11,0,0,0
33.65,2,24.19,0,0,0
115.12,1,36.49,0,0,0
15.25,5,18.0,0,0,0
89.78,15,5.22,0,0,0
211.69,19,14.3,0,0,0
64.06,23,59.0,1,0,0
164.0,14,8.49,0,0,0
238.04,13,50.36,1,0,0
392.96,1,36.13,0,0,0
40.11,19,28.92,0,0,0
76.45,17,40.2,1,0,0
24.8,13,57.07,0,0,0
733.6,17,56.18,0,0,0
392.6,1,20.11,0,0,0
116.47,0,18.33,0,1,0
276.81,19,42.36,0,0,0
110.4,1,15.65,0,0,0
146.56,8,8.59,0,0,0
14.0,8,14.05,1,0,0
211.14,15,5.63,0,0,0
20.5,10,19.73,0,0,0
262.36,22,40.95,0,0,0
228.51,5,25.1,0,0,0
185.03,11,15.21,0,0,0
5.52,2,20.39,0,0,0
54.17,11,33.35,1,0,0
45.8,22,26.43,0,0,0
66.98,0,15.32,0,0,0
13.76,8,44.43,0,0,0
414.59,19,29.94,0,0,0
121.05,21,25.28,0,0,0
54.69,5,76.33,1,0,0
75.87,10,28.97,0,1,0
88.91,2,9.82,0,1,0
137.67,3,2.93,0,0,0
108.75,9,2.5,0,0,0
377.72,18,27.89,0,0,0
103.06,5,34.38,0,0,0
727.24,0,65.23,1,0,0
286.0,7,60.54,0,0,0
35.08,7,23.61,0,0,0
400.17,5,21.13,0,0,0
18.56,16,16.12,1,1,1
255.11,18,51.79,0,0,0
71.86,0,24.47,0,0,0
315.53,14,13.84,0,0,0
303.81,12,24.51,1,0,0
245.93,20,22.36,0,0,0
234.12,2,20.02,0,0,0
54.51,1,15.49,0,0,0
12.66,2,57.7,0,0,0
77.37,8,22.68,0,0,0
28.59,15,16.49,0,0,0
178.09,23,13.02,0,0,0
63.72,12,35.61,0,0,0
557.04,18,43.06,0,0,0
153.65,17,19.35,0,0,0
259.3,20,16.51,1,0,0
21.33,11,53.08,0,0,0
297.09,11,11.63,0,0,0
384.12,0,21.86,0,0,0
100.14,19,26.04,0,0,0
139.81,7,32.45,0,0,0
217.1,16,25.01,0,0,0
28.83,20,0.44,0,0,0
104.74,19,36.49,0,0,0
76.29,21,0.46,0,0,0
23.74,6,15.42,0,0,0
68.72,8,57.69,0,0,0
10.59,16,12.59,1,0,0
3.92,9,14.77,0,0,0
21.78,3,33.87,0,0,0
494.99,21,36.48,0,0,0
119.62,6,5.11,1,0,0
506.43,6,40.78,0,0,0
84.98,7,33.91,1,0,0
56.05,23,11.52,1,0,0
105.83,23,32.72,0,0,0
86.84,7,17.07,0,0,0
16.75,15,43.22,0,0,0
153.59,11,56.3,1,1,1
36.51,14,44.44,0,0,0
144.98,7,62.93,0,0,0
157.56,21,28.2,0,1,0
24.74,8,10.01,0,0,0
9.5,2,24.25,0,0,0
227.64,21,22.02,0,0,0
92.37,20,24.68,0,0,0
8.99,15,20.18,0,0,0
790.79,14,40.71,0,0,0
8.93,23,22.19,0,1,0
178.13,3,27.55,0,0,0
617.29,19,7.23,0,0,0
41.0,15,25.68,0,0,0
23.02,9,10.05,0,0,0
19.41,10,7.37,0,0,0
54.2,4,48.17,0,0,0
15.98,10,43.86,0,0,0
176.73,12,52.08,0,0,0
9.65,14,40.67,0,0,0
106.83,5,58.31,0,0,0
856.93,15,11.15,0,0,0
252.28,14,5.66,0,0,0
143.26,10,11.03,0,0,0
54.85,19,39.59,1,0,0
146.68,1,22.25,0,0,0
112.31,1,29.67,1,0,0
83.29,11,71.74,0,0,0
21.01,15,14.3,0,0,0
326.53,18,9.48,0,0,0
89.62,1,61.41,0,0,0
32.47,16,25.15,0,0,0
68.77,13,20.7,1,0,0
80.2,23,51.91,0,0,0
263.64,15,47.14,0,0,0
198.42,4,96.07,0,1,0
220.0,9,39.72,0,1,0
1.66,16,14.51,0,0,0
